Well_ft,Tide_ft,Rain_ft
2.62,0.19399999999999998,0.0
2.62,0.486,0.0
2.62,0.5870000000000001,0.0
2.57,0.436,0.0
2.57,-0.036000000000000004,0.0
2.57,-0.515,0.0
2.57,-0.958,0.0
2.57,-1.3419999999999999,0.0
2.57,-1.5319999999999998,0.0
2.57,-1.4140000000000001,0.0
2.57,-1.056,0.0
2.57,-0.551,0.0
2.57,-0.095,0.0
2.57,0.32799999999999996,0.0
2.57,0.6629999999999999,0.0
2.57,0.7120000000000001,0.0
2.57,0.449,0.0
2.57,-0.052000000000000005,0.0
2.57,-0.49200000000000005,0.0
2.57,-0.866,0.0
2.57,-1.112,0.0
2.57,-1.125,0.0
2.57,-0.85,0.0
2.57,-0.45899999999999996,0.0
2.57,-0.079,0.0
2.57,0.26899999999999996,0.0
2.57,0.518,0.0
2.57,0.561,0.0
2.56,0.24,0.0
2.56,-0.256,0.0
2.56,-0.696,0.0
2.56,-1.0759999999999998,0.0
2.56,-1.3980000000000001,0.0
2.56,-1.499,0.0
2.56,-1.329,0.0
2.56,-0.951,0.0
2.56,-0.486,0.0
2.48,-0.03,0.0
2.48,0.33799999999999997,0.0
2.48,0.5379999999999999,0.0
2.48,0.45899999999999996,0.0
2.48,0.046,0.0
2.48,-0.436,0.0
2.48,-0.823,0.0
2.48,-1.155,0.0
2.48,-1.3019999999999998,0.0
2.48,-1.1909999999999998,0.0
2.48,-0.899,0.0
2.48,-0.499,0.0
2.48,-0.207,0.0
2.48,0.125,0.0
2.48,0.331,0.0
2.48,0.23,0.0
2.48,-0.14800000000000002,0.0
2.48,-0.5770000000000001,0.0
2.48,-0.9740000000000001,0.00020833325
2.48,-1.329,0.0
2.48,-1.5290000000000001,0.0
2.48,-1.5030000000000001,0.0
2.48,-1.234,0.0
2.48,-0.787,0.0
2.48,-0.364,0.0
2.48,0.016,0.0
2.48,0.344,0.0
2.48,0.456,0.0
2.48,0.262,0.00020833325
2.48,-0.18,0.0
2.48,-0.6,0.0
2.39,-0.912,0.0
2.39,-1.1520000000000001,0.0
2.39,-1.198,0.0
2.39,-1.056,0.0
2.39,-0.728,0.0
2.39,-0.44299999999999995,0.0
2.39,-0.10800000000000001,0.0
2.39,0.177,0.0
2.39,0.24600000000000002,0.0
2.39,-0.052000000000000005,0.0
2.39,-0.43,0.0
2.39,-0.764,0.0
2.39,-1.135,0.0
2.39,-1.43,0.0
2.39,-1.585,0.0
2.39,-1.5030000000000001,0.0
2.39,-1.168,0.0
2.39,-0.768,0.0
2.39,-0.354,0.0
2.39,0.03,0.0
2.39,0.308,0.0
2.39,0.325,0.0
2.39,0.055999999999999994,0.000625
2.39,-0.39399999999999996,0.00041666675000000004
2.39,-0.6859999999999999,0.0016666667499999998
2.39,-0.9059999999999999,0.0064583335
2.55,-1.043,0.0
2.55,-1.056,0.0
2.55,-0.9420000000000001,0.0
2.54,-0.617,0.0
2.54,-0.26899999999999996,0.0
2.53,0.02,0.0
2.52,0.23,0.0
2.52,0.226,0.0
2.51,-0.033,0.0
2.51,-0.45899999999999996,0.0
2.51,-0.82,0.00124999975
2.53,-1.22,0.00020833325
2.54,-1.5090000000000001,0.0
2.54,-1.624,0.0
2.54,-1.5119999999999998,0.0
2.54,-1.194,0.0
2.53,-0.823,0.0
2.52,-0.446,0.0
2.52,-0.08900000000000001,0.0
2.52,0.075,0.0
2.52,0.026000000000000002,0.0
2.52,-0.295,0.0
2.52,-0.6990000000000001,0.0
2.52,-1.033,0.0
2.52,-1.224,0.0
2.52,-1.385,0.0
2.52,-1.358,0.0
2.46,-1.0659999999999998,0.0
2.46,-0.794,0.0
2.46,-0.5379999999999999,0.0
2.46,-0.253,0.0
2.46,0.0,0.0
2.46,-0.055999999999999994,0.0
2.46,-0.377,0.0
2.46,-0.85,0.0
2.46,-1.286,0.0
2.46,-1.611,0.0
2.46,-1.775,0.0
2.46,-1.716,0.0
2.46,-1.575,0.0
2.46,-1.2570000000000001,0.0
2.46,-0.856,0.0
2.46,-0.469,0.0
2.46,-0.14800000000000002,0.0
2.46,0.055999999999999994,0.0
2.46,0.016,0.0
2.39,-0.305,0.0
2.39,-0.6759999999999999,0.0
2.39,-0.968,0.0
2.39,-1.23,0.0
2.39,-1.365,0.0
2.39,-1.3519999999999999,0.0
2.39,-1.1420000000000001,0.0
2.39,-0.84,0.0
2.39,-0.515,0.0
2.38,-0.249,0.0
2.38,-0.085,0.0
2.38,-0.055999999999999994,0.0
2.38,-0.295,0.0
2.38,-0.7120000000000001,0.0
2.38,-1.02,0.0
2.38,-1.3219999999999998,0.0
2.38,-1.493,0.0
2.38,-1.499,0.0
2.37,-1.3159999999999998,0.0
2.37,-0.997,0.0
2.37,-0.62,0.0
2.37,-0.253,0.0
2.37,0.023,0.0
2.37,0.16399999999999998,0.0
2.37,0.026000000000000002,0.0
2.37,-0.32799999999999996,0.0
2.37,-0.696,0.0
2.37,-1.03,0.0
2.37,-1.319,0.0
2.37,-1.45,0.0
2.37,-1.375,0.0
2.37,-1.109,0.0
2.37,-0.748,0.0
2.37,-0.46299999999999997,0.0
2.37,-0.207,0.0
2.37,0.003,0.0
2.37,-0.003,0.0
2.37,-0.295,0.0
2.37,-0.6459999999999999,0.0
2.37,-0.958,0.0
2.37,-1.286,0.0
2.37,-1.5119999999999998,0.0
2.37,-1.5519999999999998,0.0
2.37,-1.345,0.0
2.37,-0.9940000000000001,0.0
2.37,-0.636,0.0
2.37,-0.305,0.0
2.37,0.003,0.0
2.37,0.138,0.0
2.37,0.013000000000000001,0.0
2.37,-0.354,0.0
2.37,-0.787,0.0
2.37,-1.112,0.0
2.37,-1.421,0.0
2.37,-1.5519999999999998,0.0
2.37,-1.46,0.0
2.37,-1.171,0.0
2.37,-0.778,0.0
2.37,-0.43,0.0
2.37,-0.102,0.0
2.37,0.151,0.0
2.37,0.16699999999999998,0.0
2.37,-0.131,0.0
2.37,-0.564,0.0
2.37,-0.925,0.0
2.37,-1.28,0.0
2.37,-1.5419999999999998,0.0
2.37,-1.604,0.0
2.37,-1.421,0.0
2.34,-1.053,0.0
2.34,-0.6629999999999999,0.0
2.34,-0.364,0.0
2.34,-0.07200000000000001,0.0
2.34,0.079,0.0
2.34,-0.105,0.0
2.34,-0.47600000000000003,0.0
2.34,-0.938,0.0
2.34,-1.339,0.0
2.34,-1.68,0.0
2.34,-1.857,0.0
2.34,-1.739,0.0
2.34,-1.411,0.0
2.34,-0.9420000000000001,0.0
2.34,-0.525,0.0
2.34,-0.075,0.0
2.34,0.19,0.0
2.34,0.299,0.0
2.34,0.023,0.0
2.34,-0.456,0.0
2.34,-0.892,0.0
2.34,-1.247,0.0
2.34,-1.49,0.0
2.34,-1.5319999999999998,0.0
2.34,-1.3159999999999998,0.0
2.34,-0.902,0.0
2.34,-0.505,0.0
2.34,-0.138,0.0
2.34,0.19399999999999998,0.0
2.34,0.318,0.0
2.34,0.11199999999999999,0.0
2.34,-0.358,0.0
2.34,-0.856,0.0
2.34,-1.3090000000000002,0.0
2.34,-1.6469999999999998,0.0
2.34,-1.795,0.0
2.34,-1.6769999999999998,0.0
2.34,-1.3090000000000002,0.0
2.34,-0.7509999999999999,0.0
2.34,-0.282,0.0
2.34,0.161,0.0
2.34,0.449,0.0
2.34,0.499,0.0
2.34,0.18,0.0
2.34,-0.371,0.0
2.34,-0.83,0.0
2.34,-1.24,0.0
2.34,-1.493,0.0
2.34,-1.575,0.0
2.34,-1.3319999999999999,0.0
2.34,-0.843,0.0
2.34,-0.377,0.0
2.34,0.03,0.0
2.34,0.377,0.0
2.34,0.49200000000000005,0.0
2.34,0.16699999999999998,0.0
2.34,-0.364,0.0
2.34,-0.863,0.0
2.34,-1.358,0.0
2.34,-1.7590000000000001,0.0
2.34,-1.932,0.0
2.34,-1.8730000000000002,0.0
2.34,-1.4269999999999998,0.0
2.34,-0.82,0.0
2.34,-0.24600000000000002,0.0
2.34,0.266,0.0
2.34,0.623,0.0
2.34,0.61,0.0
2.34,0.177,0.0
2.34,-0.44,0.0
2.34,-0.925,0.0
2.34,-1.3780000000000001,0.0
2.34,-1.6669999999999998,0.0
2.34,-1.755,0.0
2.34,-1.516,0.0
2.34,-1.04,0.0
2.34,-0.495,0.0
2.34,-0.079,0.0
2.34,0.259,0.0
2.34,0.341,0.0
2.34,-0.075,0.0
2.34,-0.7190000000000001,0.0
2.34,-1.253,0.0
2.34,-1.788,0.0
2.34,-2.1519999999999997,0.0
2.34,-2.32,0.0
2.34,-2.136,0.0
2.34,-1.631,0.0
2.34,-0.9740000000000001,0.0
2.34,-0.35100000000000003,0.0
2.34,0.203,0.0
2.34,0.525,0.0
2.34,0.528,0.0
2.34,0.003,0.0
2.34,-0.65,0.0
2.34,-1.1520000000000001,0.0
2.34,-1.5390000000000001,0.0
2.34,-1.798,0.0
2.34,-1.834,0.0
2.34,-1.5030000000000001,0.0
2.34,-0.889,0.0
2.34,-0.35100000000000003,0.0
2.34,0.11199999999999999,0.0
2.34,0.47600000000000003,0.0
2.34,0.509,0.0
2.34,-0.01,0.00270833325
2.38,-0.627,0.00833333325
2.6,-1.3090000000000002,0.00500000025
2.66,-1.795,0.0
2.66,-2.126,0.0
2.64,-2.3,0.0
2.63,-2.077,0.0
2.62,-1.5090000000000001,0.0
2.61,-0.8170000000000001,0.0
2.61,-0.187,0.0
2.61,0.397,0.0
2.61,0.715,0.0
2.61,0.6559999999999999,0.0
2.61,0.049,0.0
2.55,-0.643,0.0
2.55,-1.175,0.0
2.55,-1.604,0.0
2.55,-1.893,0.0
2.55,-1.814,0.0
2.55,-1.4269999999999998,0.0
2.55,-0.81,0.0
2.55,-0.285,0.0
2.55,0.16399999999999998,0.0
2.55,0.46299999999999997,0.0
2.55,0.466,0.0
2.55,0.013000000000000001,0.0
2.55,-0.6759999999999999,0.0
2.55,-1.263,0.0
2.55,-1.778,0.0
2.55,-2.165,0.0
2.55,-2.293,0.0
2.55,-2.041,0.0
2.54,-1.463,0.0
2.54,-0.7709999999999999,0.0
2.49,-0.11800000000000001,0.0
2.49,0.374,0.0
2.49,0.636,0.0
2.49,0.525,0.0
2.49,-0.052000000000000005,0.0
2.49,-0.6629999999999999,0.0
2.49,-1.178,0.0
2.49,-1.663,0.0
2.49,-1.909,0.0
2.49,-1.85,0.0
2.49,-1.444,0.0
2.49,-0.856,0.0
2.49,-0.33799999999999997,0.0
2.49,0.14400000000000002,0.0
2.49,0.42700000000000005,0.0
2.49,0.361,0.0
2.49,-0.187,0.0
2.49,-0.833,0.0
2.49,-1.365,0.0
2.49,-1.86,0.0
2.49,-2.198,0.0
2.49,-2.267,0.0
2.49,-2.001,0.0
2.49,-1.4669999999999999,0.0
2.49,-0.8140000000000001,0.0
2.49,-0.187,0.0
2.49,0.318,0.0
2.49,0.564,0.0
2.49,0.364,0.0
2.49,-0.305,0.0
2.49,-0.83,0.0
2.49,-1.348,0.0
2.49,-1.781,0.0
2.49,-1.9980000000000002,0.0
2.49,-1.946,0.0
2.49,-1.581,0.0
2.49,-1.024,0.0
2.49,-0.5579999999999999,0.0
2.49,-0.154,0.0
2.49,0.049,0.0
2.49,-0.128,0.0
2.49,-0.7090000000000001,0.0
2.49,-1.237,0.0
2.49,-1.726,0.0
2.49,-2.1719999999999997,0.0
2.49,-2.484,0.0
2.49,-2.549,0.0
2.49,-2.283,0.0
2.49,-1.7619999999999998,0.0
2.49,-1.178,0.0
2.49,-0.643,0.0
2.49,-0.157,0.0
2.49,0.03,0.0
2.49,-0.141,0.0
2.49,-0.722,0.0
2.49,-1.27,0.0
2.49,-1.68,0.0
2.49,-2.0340000000000003,0.0
2.49,-2.195,0.0
2.37,-2.09,0.0
2.37,-1.6769999999999998,0.0
2.37,-1.138,0.0
2.37,-0.7120000000000001,0.0
2.37,-0.335,0.0
2.37,-0.151,0.0
2.37,-0.305,0.0
2.37,-0.778,0.0
2.37,-1.28,0.0
2.37,-1.703,0.0
2.37,-2.096,0.0
2.37,-2.349,0.0
2.37,-2.385,0.0
2.37,-2.103,0.0
2.37,-1.565,0.0
2.35,-1.0270000000000001,0.0
2.35,-0.5539999999999999,0.0
2.35,-0.19,0.0
2.35,-0.055999999999999994,0.0
2.35,-0.325,0.0
2.35,-0.879,0.0
2.35,-1.375,0.0
2.35,-1.709,0.0
2.35,-2.028,0.0
2.35,-2.142,0.0
2.35,-1.9980000000000002,0.0
2.35,-1.604,0.0
2.35,-1.112,0.0
2.35,-0.7120000000000001,0.0
2.35,-0.358,0.0
2.35,-0.18,0.0
2.35,-0.292,0.0
2.35,-0.722,0.0
2.35,-1.188,0.0
2.35,-1.598,0.0
2.35,-1.9909999999999999,0.0
2.35,-2.244,0.0
2.35,-2.238,0.0
2.35,-1.942,0.0
2.35,-1.4240000000000002,0.0
2.35,-0.955,0.0
2.35,-0.5379999999999999,0.0
2.35,-0.213,0.0
2.35,-0.138,0.0
2.35,-0.40399999999999997,0.0
2.35,-0.899,0.0
2.35,-1.3090000000000002,0.0
2.35,-1.6469999999999998,0.0
2.35,-1.952,0.0
2.35,-2.0669999999999997,0.0
2.35,-1.952,0.0
2.35,-1.624,0.0
2.35,-1.175,0.0
2.32,-0.83,0.0
2.32,-0.5379999999999999,0.0
2.32,-0.36700000000000005,0.0
2.32,-0.456,0.0
2.32,-0.8759999999999999,0.0
2.32,-1.319,0.0
2.32,-1.69,0.0
2.32,-1.9980000000000002,0.0
2.32,-2.211,0.0
2.32,-2.201,0.0
2.32,-1.909,0.0
2.32,-1.4340000000000002,0.0
2.32,-1.004,0.0
2.32,-0.64,0.0
2.32,-0.40700000000000003,0.0
2.32,-0.5770000000000001,0.0
2.32,-1.0170000000000001,0.0
2.32,-1.493,0.0
2.32,-1.903,0.0
2.32,-2.182,0.0
2.32,-2.287,0.0
2.32,-2.133,0.0
2.32,-1.742,0.0
2.32,-1.276,0.0
2.31,-0.892,0.0
2.31,-0.591,0.0
2.31,-0.42,0.0
2.31,-0.5479999999999999,0.0
2.31,-0.866,0.0
2.31,-1.276,0.0
2.31,-1.624,0.0
2.31,-1.932,0.0
2.31,-2.0869999999999997,0.0
2.31,-1.982,0.0
2.27,-1.591,0.0
2.27,-1.168,0.0
2.27,-0.738,0.0
2.27,-0.381,0.0
2.27,-0.243,0.0
2.27,-0.322,0.0
2.27,-0.495,0.0
2.27,-0.6920000000000001,0.0
2.27,-1.07,0.0
2.27,-1.4369999999999998,0.0
2.27,-1.775,0.0
2.27,-2.041,0.0
2.27,-2.136,0.0
2.27,-2.005,0.0
2.27,-1.686,0.0
2.27,-1.26,0.0
2.27,-0.932,0.0
2.27,-0.617,0.0
2.27,-0.423,0.0
2.27,-0.466,0.0
2.27,-0.764,0.0
2.27,-1.165,0.0
2.27,-1.486,0.0
2.27,-1.785,0.0
2.27,-1.932,0.0
2.27,-1.896,0.0
2.27,-1.65,0.0
2.27,-1.276,0.0
2.27,-0.932,0.0
2.27,-0.636,0.0
2.27,-0.449,0.0
2.27,-0.446,0.0
2.27,-0.6759999999999999,0.0
2.27,-1.079,0.0
2.27,-1.444,0.0
2.27,-1.778,0.0
2.27,-2.0540000000000003,0.0
2.27,-2.1590000000000003,0.0
2.27,-2.07,0.0
2.27,-1.696,0.0
2.27,-1.296,0.0
2.27,-0.938,0.0
2.27,-0.6459999999999999,0.0
2.27,-0.518,0.0
2.27,-0.617,0.0
2.27,-0.955,0.0
2.27,-1.329,0.0
2.27,-1.631,0.0
2.27,-1.87,0.0
2.27,-1.985,0.0
2.27,-1.9980000000000002,0.0
2.27,-1.798,0.0
2.27,-1.43,0.0
2.27,-1.079,0.0
2.27,-0.8170000000000001,0.0
2.27,-0.627,0.0
2.27,-0.5579999999999999,0.0
2.27,-0.8170000000000001,0.0
2.27,-1.204,0.0
2.27,-1.5719999999999998,0.0
2.27,-1.906,0.0
2.27,-2.1390000000000002,0.0
2.26,-2.234,0.0
2.26,-2.083,0.0
2.26,-1.706,0.0
2.26,-1.306,0.0
2.15,-0.958,0.0
2.15,-0.594,0.0
2.15,-0.40700000000000003,0.0
2.15,-0.436,0.0
2.15,-0.735,0.0
2.15,-1.138,0.0
2.15,-1.4240000000000002,0.0
2.15,-1.6469999999999998,0.0
2.15,-1.745,0.0
2.15,-1.703,0.0
2.15,-1.4340000000000002,0.0
2.15,-1.01,0.0
2.15,-0.755,0.0
2.15,-0.489,0.0
2.15,-0.282,0.0
2.15,-0.262,0.0
2.15,-0.5770000000000001,0.0
2.15,-1.014,0.0
2.15,-1.391,0.0
2.15,-1.713,0.0
2.15,-1.929,0.0
2.15,-1.985,0.0
2.15,-1.745,0.0
2.15,-1.3319999999999999,0.0
2.15,-0.909,0.0
2.15,-0.49200000000000005,0.0
2.15,-0.14400000000000002,0.0
2.15,0.016,0.0
2.15,-0.131,0.0
2.15,-0.518,0.0
2.15,-0.889,0.0
2.15,-1.1909999999999998,0.0
2.15,-1.4569999999999999,0.0
2.15,-1.5719999999999998,0.0
2.15,-1.47,0.0
2.15,-1.155,0.0
2.15,-0.778,0.0
2.15,-0.45899999999999996,0.0
2.15,-0.157,0.0
2.15,-0.01,0.0
2.15,-0.161,0.0
2.15,-0.551,0.0
2.15,-0.955,0.0
2.15,-1.3219999999999998,0.0
2.15,-1.703,0.0
2.15,-1.864,0.0
2.15,-1.804,0.0
2.15,-1.486,0.0
2.15,-1.04,0.0
2.15,-0.682,0.0
2.15,-0.335,0.0
2.15,-0.013000000000000001,0.0
2.15,0.092,0.0
2.15,-0.138,0.0
2.15,-0.6,0.0
2.15,-1.001,0.0
2.15,-1.335,0.0
2.15,-1.588,0.0
2.15,-1.6540000000000001,0.0
2.15,-1.535,0.0
2.15,-1.227,0.0
2.15,-0.86,0.0
2.15,-0.574,0.0
2.15,-0.315,0.0
2.15,-0.282,0.0
2.15,-0.518,0.0
2.15,-0.978,0.0
2.15,-1.3319999999999999,0.0
2.15,-1.716,0.0
2.15,-1.9880000000000002,0.0
2.15,-2.116,0.0
2.15,-1.972,0.0
2.15,-1.591,0.0
2.15,-1.119,0.0
2.15,-0.705,0.0
2.15,-0.325,0.0
2.15,-0.08900000000000001,0.0
2.15,-0.079,0.0
2.15,-0.397,0.0
2.15,-0.919,0.0
2.15,-1.2830000000000001,0.0
2.15,-1.588,0.0
2.15,-1.795,0.0
2.15,-1.844,0.0
2.15,-1.67,0.0
2.15,-1.253,0.0
2.15,-0.889,0.0
2.15,-0.627,0.0
2.15,-0.35100000000000003,0.0
2.15,-0.384,0.0
2.15,-0.7509999999999999,0.0
2.15,-1.1909999999999998,0.0
2.15,-1.598,0.0
2.15,-1.982,0.0
2.15,-2.218,0.0
2.15,-2.247,0.0
2.15,-2.0140000000000002,0.0
2.15,-1.604,0.0
2.15,-1.155,0.0
2.15,-0.741,0.0
2.15,-0.40700000000000003,0.0
2.15,-0.223,0.0
2.15,-0.308,0.0
2.15,-0.735,0.0
2.15,-1.214,0.0
2.15,-1.5719999999999998,0.0
2.15,-1.8730000000000002,0.0
2.15,-2.024,0.0
2.15,-1.962,0.0
2.15,-1.6269999999999998,0.0
2.15,-1.214,0.0
2.15,-0.866,0.0
2.15,-0.568,0.0
2.15,-0.449,0.0
2.15,-0.574,0.0
2.15,-0.997,0.0
2.15,-1.4169999999999998,0.0
2.15,-1.7719999999999998,0.0
2.15,-2.119,0.0
2.15,-2.2969999999999997,0.0
2.15,-2.247,0.0
2.15,-1.949,0.0
2.15,-1.44,0.0
2.15,-0.981,0.0
2.15,-0.541,0.0
2.15,-0.207,0.0
2.15,-0.11199999999999999,0.0
2.14,-0.354,0.0
2.14,-0.8270000000000001,0.0
2.14,-1.266,0.0
2.14,-1.624,0.0
2.14,-1.896,0.0
2.14,-1.952,0.0
2.14,-1.801,0.0
2.14,-1.444,0.0
2.14,-1.04,0.0
2.14,-0.741,0.0
2.14,-0.47600000000000003,0.0
2.14,-0.43,0.0
2.14,-0.715,0.0
2.14,-1.129,0.0
2.14,-1.5190000000000001,0.0
2.14,-1.906,0.0
2.14,-2.175,0.0
2.14,-2.2769999999999997,0.0
2.14,-2.156,0.0
2.14,-1.7590000000000001,0.0
2.14,-1.2830000000000001,0.0
2.14,-0.846,0.0
2.14,-0.446,0.0
2.14,-0.19699999999999998,0.0
2.14,-0.226,0.0
2.14,-0.607,0.0
2.14,-1.079,0.0
2.14,-1.4669999999999999,0.0
2.14,-1.801,0.0
2.14,-1.9780000000000002,0.0
2.14,-1.972,0.0
2.14,-1.699,0.0
2.14,-1.28,0.0
2.14,-0.915,0.0
2.14,-0.62,0.0
2.14,-0.42700000000000005,0.0
2.14,-0.48200000000000004,0.0
2.14,-0.853,0.0
2.14,-1.286,0.0
2.14,-1.673,0.0
2.14,-2.0469999999999997,0.0
2.14,-2.2969999999999997,0.0
2.14,-2.326,0.0
2.14,-2.113,0.0
2.14,-1.673,0.0
2.14,-1.207,0.0
2.14,-0.758,0.0
2.14,-0.4,0.0
2.14,-0.19699999999999998,0.0
2.14,-0.318,0.0
2.14,-0.758,0.0
2.09,-1.207,0.0
2.09,-1.555,0.0
2.09,-1.854,0.0
2.09,-1.995,0.0
2.09,-1.867,0.0
2.09,-1.5290000000000001,0.0
2.09,-1.102,0.0
2.09,-0.778,0.0
2.09,-0.512,0.0
2.09,-0.413,0.0
2.09,-0.568,0.0
2.09,-0.997,0.0
2.09,-1.4040000000000001,0.0
2.09,-1.768,0.0
2.09,-2.06,0.0
2.09,-2.254,0.0
2.09,-2.1919999999999997,0.0
2.09,-1.89,0.0
2.09,-1.3980000000000001,0.0
2.09,-0.935,0.0
2.09,-0.5479999999999999,0.0
2.09,-0.256,0.0
2.09,-0.18,0.0
2.09,-0.48200000000000004,0.0
2.09,-0.9840000000000001,0.0
2.09,-1.411,0.0
2.09,-1.716,0.0
2.09,-1.9909999999999999,0.0
2.09,-2.0180000000000002,0.0
2.09,-1.841,0.0
2.09,-1.473,0.0
2.09,-1.089,0.00041666675000000004
2.09,-0.774,0.0
2.09,-0.518,0.0
2.09,-0.449,0.0
2.09,-0.6559999999999999,0.0
2.09,-1.07,0.0
2.09,-1.473,0.0
2.09,-1.831,0.0
2.09,-2.0869999999999997,0.0
2.09,-2.169,0.0
2.09,-2.0340000000000003,0.0
2.09,-1.631,0.0
2.09,-1.145,0.0
2.09,-0.7020000000000001,0.0
2.09,-0.289,0.0
2.07,-0.055999999999999994,0.0
2.07,-0.102,0.0
2.07,-0.489,0.0
2.07,-0.925,0.0
2.07,-1.266,0.0
2.07,-1.614,0.0
2.07,-1.781,0.0
2.07,-1.785,0.0
2.07,-1.5390000000000001,0.0
2.07,-1.145,0.0
2.07,-0.8009999999999999,0.0
2.07,-0.41,0.0
2.07,-0.18,0.0
2.07,-0.19,0.0
2.07,-0.502,0.0
2.07,-0.892,0.00041666675000000004
2.07,-1.28,0.0
2.07,-1.621,0.00041666675000000004
2.07,-1.837,0.0
2.07,-1.841,0.0
2.07,-1.66,0.0
2.07,-1.247,0.0
2.07,-0.823,0.0
2.07,-0.449,0.0
2.07,-0.14400000000000002,0.0
2.07,-0.016,0.0
2.07,-0.2,0.0
2.07,-0.5870000000000001,0.0
2.07,-1.014,0.0
2.07,-1.381,0.0
2.07,-1.6669999999999998,0.0
2.07,-1.781,0.0
2.07,-1.732,0.0
2.07,-1.4340000000000002,0.0
2.07,-1.0170000000000001,0.0
2.07,-0.669,0.0
2.07,-0.384,0.0
2.07,-0.207,0.0
2.07,-0.253,0.0
2.07,-0.5870000000000001,0.0
2.07,-0.958,0.0
2.07,-1.319,0.0
2.07,-1.6440000000000001,0.0
2.07,-1.811,0.0
2.07,-1.739,0.0
2.07,-1.411,0.0
2.07,-0.935,0.0
2.07,-0.522,0.0
2.07,-0.151,0.0
2.07,0.14800000000000002,0.0
2.07,0.177,0.0
2.07,-0.066,0.0
2.07,-0.433,0.0
2.07,-0.8759999999999999,0.0
2.07,-1.23,0.0
2.07,-1.486,0.0
2.07,-1.598,0.0
2.07,-1.444,0.0
2.07,-1.102,0.0
2.07,-0.6920000000000001,0.0
2.07,-0.331,0.0
2.07,0.055999999999999994,0.0
2.07,0.16399999999999998,0.00020833325
2.07,-0.043,0.0
2.07,-0.4,0.0
2.07,-0.8370000000000001,0.0
2.07,-1.214,0.0
2.07,-1.48,0.0
2.07,-1.713,0.0
2.07,-1.703,0.0
2.07,-1.43,0.0
2.07,-0.925,0.0
2.07,-0.5539999999999999,0.0022916665
2.09,-0.19399999999999998,0.0
2.09,-0.075,0.00020833325
2.09,-0.11199999999999999,0.0
2.09,-0.607,0.0
2.09,-1.014,0.0
2.09,-1.368,0.0
2.09,-1.6469999999999998,0.0
2.09,-1.867,0.0
2.09,-2.0340000000000003,0.0
2.09,-1.982,0.0
2.09,-1.713,0.0
2.09,-1.381,0.0
2.09,-1.043,0.0
2.09,-0.696,0.0
2.09,-0.456,0.0
2.09,-0.40399999999999997,0.0
2.09,-0.643,0.0
2.09,-1.122,0.0
2.09,-1.5319999999999998,0.0
2.09,-1.821,0.0
2.09,-1.942,0.0
2.09,-1.801,0.0
2.09,-1.45,0.0
2.09,-1.063,0.0
2.09,-0.6859999999999999,0.0
2.09,-0.325,0.0
2.09,-0.157,0.0
2.09,-0.18,0.0
2.09,-0.49200000000000005,0.0
2.09,-0.948,0.0
2.09,-1.355,0.0
2.09,-1.739,0.0
2.09,-1.982,0.0
2.09,-2.073,0.0
2.09,-1.854,0.0
2.09,-1.453,0.0
2.09,-1.06,0.0
2.09,-0.6459999999999999,0.0
2.09,-0.24,0.0
2.09,-0.07200000000000001,0.0
2.09,-0.18,0.0
2.09,-0.62,0.0
2.09,-1.063,0.0
2.09,-1.375,0.0
2.09,-1.6540000000000001,0.0
2.09,-1.7619999999999998,0.0
2.09,-1.66,0.0
2.09,-1.43,0.0
2.09,-1.004,0.0
2.09,-0.627,0.0
2.09,-0.299,0.0
2.09,-0.105,0.0
2.09,-0.131,0.0
2.09,-0.45299999999999996,0.0
2.09,-0.961,0.0
2.09,-1.3780000000000001,0.0
2.09,-1.7619999999999998,0.0
2.09,-2.028,0.0
2.09,-2.044,0.0
2.09,-1.804,0.0
2.09,-1.381,0.0
2.09,-0.912,0.0
2.09,-0.48200000000000004,0.0
2.09,-0.102,0.0
2.09,0.046,0.0
2.09,-0.02,0.0
2.09,-0.44,0.0
2.09,-0.879,0.0
2.09,-1.263,0.0
2.08,-1.594,0.0
2.08,-1.742,0.0
2.08,-1.588,0.0
2.08,-1.266,0.0
2.08,-0.823,0.0
2.08,-0.489,0.0
2.08,-0.141,0.0
2.08,0.062,0.0
2.08,0.033,0.0
2.08,-0.36700000000000005,0.0
2.08,-0.8859999999999999,0.0
2.08,-1.3519999999999999,0.0
2.08,-1.7719999999999998,0.0
2.08,-2.044,0.0
2.08,-2.093,0.0
2.08,-1.844,0.0
2.08,-1.3880000000000001,0.0
2.08,-0.883,0.0
2.08,-0.44299999999999995,0.0
2.08,-0.046,0.0
2.08,0.19699999999999998,0.0
2.08,0.161,0.0
2.08,-0.259,0.0
2.08,-0.745,0.0
2.08,-1.119,0.0
2.08,-1.473,0.0
2.08,-1.6569999999999998,0.0
2.08,-1.598,0.0
2.08,-1.2830000000000001,0.0
2.08,-0.8270000000000001,0.0
2.08,-0.44299999999999995,0.0
2.08,-0.069,0.0
2.08,0.16699999999999998,0.0
2.08,0.11800000000000001,0.0
2.08,-0.325,0.0
2.08,-0.879,0.0
2.08,-1.329,0.0
2.08,-1.798,0.0
2.08,-2.093,0.0
2.08,-2.1519999999999997,0.0
2.08,-1.896,0.0
2.08,-1.3519999999999999,0.0
2.08,-0.82,0.0
2.08,-0.308,0.0
2.08,0.115,0.0010416665
2.09,0.43,0.0
2.09,0.259,0.0
2.09,-0.154,0.0
2.09,-0.715,0.0
